saa_code;saa_xcoord;saa_ycoord
87751842;847988;1820035
87751370;858713;1854399
87753202;818755;1842555
87753715;820696;1863755
87751438;850461;1830762
87458992;0;0
87755306;899414;1797672
87755231;884331;1797407
87755363;908981;1816445
87757534;962500;1834106
87755421;932112;1834071
87764357;789461;1921786
87765446;810605;1884416
87168914;523671;1946160
87164996;584600;1953255
87594325;532713;2001932
87619916;532214;1941061
87594796;568016;1994595
87168955;515242;1943014
87594713;542931;1993261
87440222;566631;1945183
87102152;504844;1945263
87594572;547081;1994127
87613844;494827;1944030
87619999;496438;1944178
87594739;550243;1994584
87594705;536601;1989807
87671743;401002;1780656
87671578;421457;1787629
87176024;419277;1802037
87170571;459257;1779347
87677989;437307;1767279
87445890;434653;1793046
87671156;436339;1791020
87177303;419446;1812941
87678003;436384;1764297
87448969;0;0
87176297;425679;1802165
87574855;511996;2261083
87576181;552067;2259397
87422469;500592;2300122
87576140;568729;2265490
87574327;508584;2275803
87574160;546745;2309009
87696088;629840;2294183
87314534;611707;2299975
87574137;551738;2314698
87137455;569154;2316136
87574129;556113;2318351
87444042;392301;2471027
87444265;446317;2461986
87444190;415706;2459962
87444216;425990;2449806
87448159;363628;2432400
87447110;323735;2456058
87321992;316413;2401828
87447284;323381;2507625
87391672;468221;2417163
87394270;493108;2382524
87444547;419094;2415765
87391698;448857;2413278
87444604;459521;2414900
87449330;396110;2398138
87719914;764330;2314795
87713644;818106;2240850
87712679;821534;2236078
87713271;738797;2279709
87713859;810325;2283805
87204685;746667;2245255
87719906;811629;2283980
87713529;798701;2240072
87694448;738439;2266655
87694463;740639;2259110
87536367;0;0
87218149;745213;2289052
87478859;0;0
87139998;734483;2279284
87713511;799674;2245104
87696492;699766;2207274
87696807;689259;2274828
87499889;0;0
87691436;656938;2227293
87499939;0;0
87696187;650701;2249405
87599779;0;0
87691618;667112;2219399
87500991;0;0
87500934;0;0
87381269;558381;2484560
87271601;647517;2470882
87313221;601997;2528632
87588426;594830;2541986
87313080;596203;2544116
87316067;618805;2552094
87316240;645301;2547544
87313239;600882;2522185
87315275;624853;2517400
87315234;637976;2537605
87313064;616924;2551040
87591313;616390;2516097
87313411;642992;2548255
87317487;554576;2568308
87313502;632527;2523201
87588517;649256;2547460
87313437;613279;2540724
87387183;485668;2454046
87387159;497606;2441373
87415349;479501;2476373
87415851;515515;2469309
87393520;520543;2418388
87415042;513491;2543330
87413351;465995;2512094
87415018;509727;2547935
87413542;458428;2530964
87413377;474141;2513759
87413708;444555;2503171
87419267;531005;2530232
87411439;521098;2503438
87415091;534962;2526666
87415299;526923;2533748
87413310;448907;2505432
83070086;0;0
83071027;0;0
94050740;0;0
80254599;0;0
82005165;0;0
51003392;0;0
85015065;0;0
83045013;1024615;1879856
70277400;0;0
87381715;565909;2432854
87172031;775058;2540132
87381202;569658;2467266
87307975;495594;2427268
87444208;423707;2455245
87317065;550680;2613781
87141812;874204;2433775
87141390;919367;2398361
87118182;690527;2390776
87319764;738183;2363530
87279943;746462;2360920
87216168;686185;2388827
87216119;702981;2391480
87139683;727928;2365367
87344127;725037;2373185
87118000;728299;2367635
87139659;728733;2367208
87118117;715618;2386399
87279893;782801;2352518
87171462;733583;2486391
87174433;747406;2456655
87674069;756941;2428146
87174326;777819;2416402
87171686;752143;2433614
87171298;713199;2476739
87171272;722894;2471944
87326439;751148;2435783
87171264;724100;2469007
87117317;849908;2320342
87143370;0;0
87215921;820817;2329131
87107417;808651;2350446
87175109;806908;2391841
87279992;814564;2341603
87107490;808673;2382165
87117283;838699;2319598
87142091;824976;2324069
87216093;824520;2323553
87142406;842861.72;2344461.33
87338160;804165;2395608
87279976;820203;2332199
87107474;792702;2406842
87280008;818352;2337292
87215202;803198;2348956
87143024;807049;2363452
87297291;695413;2515652
87116582;678485;2449435
87588731;708864;2515276
87296376;715721;2520046
87297143;697896;2523721
87588699;733492;2527521
87588806;694522;2507960
87588749;706146;2513479
87296434;667573;2521977
87296418;666066;2527269
80220061;0;0
81011072;0;0
80151498;0;0
87579524;0;0
87465310;0;0
87441717;559260;1746457
87611574;546662;1753914
87618868;497777;1781540
87130807;540432;1773731
87232108;0;0
87443945;534745;1782073
87618348;541917;1764038
87455006;542543;1770324
87618850;492473;1781837
87611624;540496;1779108
87611608;543065;1768736
87232124;0;0
87232116;507810;1766162
87232173;514939;1753514
87783399;660964;1906122
87442590;0;0
87783753;635143;1932632
87783340;658141;1935946
87442574;599949;1924439
87146480;591853;1951247
87439992;593296;1951850
87138917;645378;1928661
87138339;655486;1926271
87615773;617407;1921161
87157016;591290;1941498
87138412;632115;1933633
87613463;571209;1913540
87442749;633833;1874401
87441865;0;0
87613257;605648;1940411
87440313;576210;1933134
87783381;658209;1916771
87442723;640279;1882840
87138800;576390;1931352
87146613;591341;1951021
87612366;0;0
87170761;458395;1764408
87611723;541968;1828201
87611822;511142;1846476
87611061;508634;1811302
87443689;532100;1835341
87173823;458017;1761674
87443655;534797;1831954
87170878;461336;1773002
87447797;525058;1853322
87173377;461336;1773002
87446914;523625;1828454
87446906;521996;1824771
87611178;459027;1781359
87674861;405966;1788019
87450759;450577;1806956
87671313;407962;1800745
87671628;415648;1818749
87443440;444649;1796382
87173633;460756;1774290
87671503;0;1803681
87609701;0;0
87671537;418378;1796411
87447094;600768;1834054
87450783;610384;1875859
87177212;616049;1829829
87442277;561423;1841659
87464586;0;0
87615328;551205;1868838
87450809;604468;1877434
87615575;624812;1830432
87615476;557745;1855875
87165803;558351;1855525
87442855;557606;1872510
87440172;603709;1833244
87449041;0;0
87441881;547104;1864019
87442319;0;1839177
87442483;598294;1899966
87613802;564989;1896278
87447847;515911;1872742
87462812;487716;1873161
87611673;516777;1870122
87611459;509999;1893294
87442442;521471;1891163
87618058;487528;1901071
87442434;542582;1908667
87594663;525642;2044312
87534099;612741;2044332
87594168;578747;2044688
87594671;525857;2049793
87152413;584640;2052340
87594085;584618;2060367
87311407;555500;2035921
87594077;549007;2038237
87594853;594886;2072727
87594499;554455;2028856
87417907;597717;2061037
87594218;535655;2042828
87417782;587159;2106075
87484071;610887;2104960
87641829;611040;2129998
87597849;587030;2098485
87605139;0;0
87605147;0;0
87694166;749387;2208752
87605865;0;0
87478784;0;0
87605212;0;0
87605246;0;0
87725713;788693;2141433
87694109;765177;2198421
87694554;752585;2225115
87536417;0;0
87605261;0;0
87605279;0;0
87725705;788186;2145452
87713701;816965;2203804
87694562;750284;2222341
87712026;784739;2211778
87725218;782033;2197762
87725275;778659;2181258
87605378;0;0
87214593;975603;2404881
87213603;1003096;2434454
87213124;992249;2440905
87212167;984878;2430255
87212241;995190;2406148
87214114;985225;2383836
87212464;1027904;2456890
87214130;991018;2390896
87212456;1026651;2453213
87212522;971949;2437013
87214288;980904;2397319
87213231;990063;2449150
87213462;1011678;2458403
87214726;960156;2395637
87215442;947767;2446681
87214692;960639;2397991
87215483;945686;2448982
87212431;1022326;2448598
87213413;1002649;2449420
87212118;996235;2421038
87214734;958894;2391739
87213744;969633;2447622
87182840;986798;2325173
87182444;960608;2314766
87674168;944059;2321851
87182386;960551;2349138
87182329;971636;2347042
87182642;946028;2335169
87182485;949112;2318900
87588723;722414;2524448
87141234;908440;2396903
87192724;860391;2472150
87141010;884730;2414930
87117606;845790;2505494
87406603;837918;2497965
87141150;906908;2406934
87405639;912654;2391821
87141796;877192;2429184
87141143;903593;2403635
87192468;870054.1;2449356.82
87141622;878521.23;2388232.54
87524884;826899;2499591
87192880;843759;2502396
87148023;0;0
87524876;828731;2500919
87458810;0;0
87458828;840452;2473451
87193243;821204;2501938
87193235;826510;2499569
87534040;0;0
87199612;970869;2460242
87463620;955290;2424454
87193250;927875;2469388
87215368;944072;2432777
87193169;907826;2481626
87406736;917835;2476592
87191320;885294;2489079
87406751;895943;2483060
87406769;913032;2478719
87193524;933969;2464159
87406975;943734;2437567
87407122;943327;2437683
87407403;937914;2419490
87215145;941144;2420411
87191163;877400;2496763
87463604;953678;2426411
87406801;891132;2486377
87191619;885958;2495939
87192252;905378;2448591
87191098;878595;2476504.01
87192039;880499;2463722
87191338;887082;2487239
87407148;937375;2438998
87192427;871790.98;2454263.63
87406926;982093;2456387
87215129;931738;2416901
87192237;896900.66;2453906.14
87215236;941902;2432916
87406991;943413;2455110
87407197;947742;2427172
80137281;0;0
80194894;0;0
80015727;0;0
80190603;0;0
94060079;0;0
86006460;0;0
80214536;0;0
80014050;0;0
83002485;1091471;2069701
83042036;0;0
72160036;0;0
80221937;0;0
85010306;0;0
80102632;0;0
80260240;0;0
80212324;0;0
80110593;0;0
80212043;0;0
54341941;0;0
83020313;0;0
83080044;0;0
71620021;0;0
21166405;0;0
76001007;0;0
88917020;0;0
83061606;0;0
54565903;0;0
88935833;0;0
79445007;0;0
53574010;0;0
83098277;0;0
80082461;0;0
81038794;0;0
53115832;0;0
88934430;0;0
76022038;0;0
85000265;0;0
86006619;0;0
78728071;0;0
51004705;0;0
76021816;0;0
20532903;0;0
88831130;0;0
80136465;0;0
83118372;0;0
56133603;0;0
83072215;0;0
80190330;0;0
81011361;0;0
85092536;0;0
87442251;554694;0
87618793;488924;1793239
87448720;526347;1822745
87618207;538526;1830608
87611749;459401;1851030
87671099;0;1851435
87443291;454453;1817519
87462390;0;0
87611806;499215;1846959
87177378;431383;1825715
87450619;428190;1864458
87464727;0;0
87440180;435600;1827407
87464743;0;0
87443184;0;0
87671073;0;1853748
87168302;461381;1864652
87450478;442035;1860050
87443242;458681;1833778
87177519;426635;1824522
87168716;511873;1943000
87613075;562965;1963859
87619924;543102;1943344
87442699;528583;1939442
87146647;578941;1953089
87613711;522233;1941604
80534040;0;0
88141754;0;0
88920801;0;0
74006627;0;0
85001099;0;0
88934018;0;0
70182303;0;0
56131367;0;0
82009200;907266;2578018
80264424;0;0
81038729;0;0
55061895;0;0
82001016;0;0
84001800;0;0
76007468;0;0
80060509;0;0
84001826;0;0
54580092;0;0
85021105;0;0
70774505;0;0
80156539;0;0
80224121;0;0
83098244;0;0
85033050;0;0
87597609;564684;2130545
87641878;611945;2098242
87445049;588900;2102068
87157859;562357;2110923
87315952;565756;2109272
87592485;500273;2125824
87592741;497772;2068321
87592840;519847;2056892
87592634;512003;2087080
87450015;529979;2061801
87592253;522947;2078166
87592097;538945;2087934
87450023;0;0
87592733;505989;2071110
87592071;533583;2092784
87592246;518228;2084521
87743146;832413;2116816
87723577;816547;2098171
87131961;848709;2135720
87742601;875493;2132542
87157669;890678;2146473
87723585;821640;2104196
87723569;811317;2097821
87743351;846308;2136617
87745166;877302;2138282
87354589;308638;2252375
87481689;257655;2265517
87484329;374205;2268953
87484352;358225;2272782
87484246;367642;2250964
87360073;378844;2273269
87487892;399710;2271430
87487710;418652;2261836
87478511;372875;2349956
87478560;404337;2351609
87396549;439591;2327663
87396606;455743;2299962
87396564;445200;2315940
87365502;434919;2322142
87358630;419429;2302420
87463067;0;0
87396291;456069;2339702
87396317;468645;2348483
87462911;0;0
87320721;270517;2228389
87481390;279189;2213495
87486316;327029;2191241
87481465;322230;2226887
87486431;285430;2180280
87320705;269480;2206893
87296392;729034;2525084
87271817;672806;2486206
87271734;655168;2472766
87296459;656808;2509574
87313510;582002;2492152
87313247;603488;2514380
87313577;599268;2480322
87313551;601746;2474905
87271593;640085;2470529
87419200;558803;2480721
87674259;612980;2510314
87313262;607279;2508337
87276204;608222;2477230
87588459;612891;2505975
87116665;653949;2459972
87276618;607246;2472618
87276774;644751;2504259
87276212;607916;2480802
87313270;606723;2500698
87588194;617574;2467649
87271668;618627;2467619
87381236;562253;2476222
87313882;635652;2540415
87522425;0;0
87313874;597957;2543793
87588533;647239;2547202
87315044;608791;2544758
87316224;642247;2543998
87299818;633566;2534857
87313338;614060;2524182
87316216;635703;2536963
87313445;617660;2539657
87588640;617454;2517321
87313379;583345;2534660
87317396;554789;2577038
87313130;568620;2561346
87588608;632959;2522569
87316125;607163;2535019
87316257;651307;2548916
87381277;555901;2488045
87387092;534543;2436689
87381244;559807;2476526
87387175;491372;2446218
87393595;496453;2416955
87415877;519026;2475876
87313809;548892;2548684
87419184;517998;2541141
87317537;534044;2562420
87411389;543335;2513264
87413302;445081;2503925
87477612;947121;2425519
87193615;945542.05;2466999.76
87194019;933991;2467347
87117507;904797;2484510
87476937;880228;2491154
87144410;911965;2355072
87146019;895035;2365147
87144154;925656;2365263
87144287;864286;2359404
87174458;0;0
87144774;889078;2365097
87144436;917521;2351717
87407411;928188;2331465
87144162;928183;2363263
87117440;855689;2388503
87405985;881987;2370781
87458869;0;0
87144725;918568;2380007
87144626;933137.44;2387876.61
87144451;917871;2343853
87143594;915918;2384834
87174490;923091;2345099
87405944;935741;2327341
87174508;924131;2345143
87405902;931245;2329221
87144634;926649;2343534
87144279;867980.61;2362075.08
87214296;981374;2400087
87212126;994896;2426704
87214809;975746;2376249
87407338;946028;2441358
87214106;982425;2380442
87213827;985466;2436204
87394148;544867;2394007
87201566;537354;2176865
87597419;511358;2222021
87216689;506554;2225284
87304642;573304;2216584
87360875;556951;2207291
87597112;536544;2181049
87597054;576677;2222591
87576215;541028;2240655
87110296;458451;2253035
87575076;467867;2224827
87571802;439748;2252332
87337501;486410;2253182
87571422;482381;2254985
87009696;472788;2261244
87575068;466791;2229611
87571547;466618;2285825
70154005;428585;2729373
85063701;0;0
81014613;0;0
72165035;0;0
54568691;0;0
81019398;0;0
70609206;0;0
70277103;0;0
54761023;0;0
76024034;0;0
83010165;0;0
54362251;0;0
53516450;0;0
83085399;0;0
80262220;0;0
74038695;0;0
54753954;0;0
55032698;0;0
55131441;0;0
85016881;0;0
88746090;0;0
83114652;0;0
81019489;0;0
71203166;0;0
53316455;0;0
51214908;0;0
81038752;0;0
85091926;0;0
88922542;0;0
84005975;839364;2802329
81012401;0;0
86000067;0;0
83004523;1071970;2087719
71704007;0;0
71613042;0;0
71101014;0;0
81016022;0;0
80222448;0;0
83118083;0;0
54348946;0;0
80053793;0;0
56136762;0;0
83004556;0;0
74042127;0;0
88838086;0;0
85035030;0;0
80203109;0;0
53203117;0;0
83030262;0;0
54354951;0;0
87491142;382608;2052542
87491100;375589;2068297
87321927;321094;2135282
87584540;414734;2020201
87347013;317509;2111247
87485227;360530;2128415
87485151;349271;2109954
87487231;391722;2211361
87485326;388439;2140849
87485524;416360;2158316
87487611;408457;2230727
87575183;455095;2193826
87575357;437974;2138470
87202465;470269;2175805
87611830;515361;1847167
87446963;524167;1831852
87446948;524659;1836976
87620047;488933;1796785
87449181;485411;1794194
87170043;487609;1789941
87449157;520725;1855046
87353581;520469;1844992
87462879;527055;1847566
87446955;526156;1842359
87611392;526150;1826114
87177717;549511;1822178
87446864;545349;1826104
87134387;459536;1852194
87181024;974389;2315989
87472639;973373;2316629
87386540;958979;2348770
87182402;949312;2330608
87182139;992296;2300908
87182493;947668;2319340
87182352;968044;2354512
87674200;945803;2321613
87182345;971150;2354891
87300863;873488;2262710
87718122;866683;2241382
87397166;877746;2265105
87718304;872574;2253770
87715516;907979;2205242
87715227;903826;2202540
87718106;870549;2248923
87718619;924113;2237005
87435149;0;0
87718601;901583;2246611
87715326;872922;2200567
87718213;849045;2201030
87715433;882256;2177616
87486449;284092;2174938
87485607;363779;2164142
87473074;261055;2380354
87473587;176967;2396234
87478164;275405;2393306
87473223;173689;2430004
87473868;204486;2433359
87473355;217231;2382710
87473850;199110;2432065
87473132;213810;2402829
87473009;223150;2402066
87414342;163379;2380761
87474064;122076;2373685
87479899;132599;2338001
87414326;137192;2423670
87474411;153975;2413371
87474635;135340;2432252
87474668;141078;2346967
87397950;0;0
87159947;296224;2346167
87471326;308077;2339083
87471151;293970;2334076
87471367;326801;2321078
87478131;286045;2401027
87471540;312303;2353695
87471003;301524;2352542
87471052;298224;2348690
87478024;302914;2371402
87471508;335870;2352994
87473496;158143;2365696
87476259;179159;2326118
87578310;0;0
87476671;240868;2309122
87476564;211634;2359269
87476606;218046;2308574
87491449;392593;2079528
87583674;427848;2046614
87583203;435196;2077317
87321885;312245;2138446
87575217;450491;2188784
87575845;475615;2157398
87575480;487560;2158519
87202481;446548;2177816
87575332;439439;2152080
87595744;489891;1990429
87595736;495125;1994285
87594382;512657;2014632
87595215;465665;2021821
87595322;428311;2003005
87584201;427217;1985291
87411249;506727;2498826
87411801;508244;2506727
87411280;492520;2516563
87411207;510203;2483538
87411215;510815;2487323
87415067;522622;2536130
87411223;510364;2491311
87314526;608372;2284496
87576439;624021;2226151
87576207;604380;2232698
87576470;646580;2216621
87576116;590199;2237760
87312546;573637;2249681
87453597;593584;2221369
87576306;602462;2200194
87545657;558796;2383098
87343152;517844;2333456
87394114;551670;2400923
87394437;519005;2367788
87394130;545086;2398780
87725671;794850;2157738
87725622;796981;2177295
87683656;703391;2296416
87117994;695572;2333296
87582346;463870;1909934
87465484;420286;1926246
87465567;464378;1916214
87462119;491197;1945104
87465518;451809;1913335
87586313;465230;1900910
87614305;0;0
87465005;429292;1896028
87586651;438759;1934491
87672782;359483;1779551
87672212;364176;1825583
87464909;0;0
87673699;300687;1814312
87464883;0;0
87672758;359853;1790027
87464875;0;0
87673665;296882;1820734
87673673;299484;1818560
87672725;359931;1803670
87673707;303779;1810497
87672006;380045;1813710
87672279;337150;1841261
87464933;0;0
87462713;394223;1810603
87464891;0;0
87672386;305507;1839838
87571489;499620;2234330
87337527;492358;2248438
87110338;460090;2292325
87571844;464593;2263855
87571414;478834;2255877
87575043;470988;2246097
87574848;509092;2260166
87576876;549410;2253437
87576728;565189;2252225
87574541;510531;2319331
87402008;555274;2262362
87574640;500563;2300122
87358697;485798;2321211
87571216;501389;2314262
87574152;549975;2312716
87543082;572998;2361999
87543041;565875;2336476
87684415;604788;2366042
87543009;567720;2323290
87444380;432618;2483969
87444182;410554;2463409
87444323;446029;2463447
87444232;421480;2438916
87444398;430718;2482325
87447243;339602;2484173
87444877;313878;2522377
87321687;338705;2461575
87447672;318569;2433375
87444539;426194;2418165
87448092;395352;2413842
87391714;419118;2415832
87444588;448835;2413517
87444620;468831;2417625
87713636;813869;2245044
87713073;781585;2266506
87694513;747453;2243221
87142554;767209;2321382
87699629;814251;2284414
87713503;801564;2250926
87712323;790709;2262564
87694521;750946;2238881
87536375;0;0
87719948;759624;2305675
87713826;807108;2267058
87713594;780125;2215015
87478826;0;0
87142786;813426;2282906
87713339;828079;2249586
87564781;0;0
87696468;674832;2207731
80136283;0;0
76023200;0;0
54531590;0;0
71512004;0;0
80290098;0;0
86006247;0;0
71032169;0;0
54352229;0;0
74044297;0;0
74044453;0;0
84006379;0;0
81036509;0;0
80285189;0;0
84846440;0;0
85014050;0;0
54367953;0;0
88923045;0;0
83117549;0;0
76016121;0;0
71502070;0;0
83004598;0;0
71717009;0;0
71605006;0;0
83023002;0;0
88111898;0;0
76007393;0;0
54344721;0;0
54355750;0;0
10345033;0;0
70209007;0;0
71203208;0;0
83015388;0;0
94370023;0;0
80210864;0;0
80226035;0;0
80004600;0;0
83120360;0;0
80222984;0;0
70488700;0;0
83071043;0;0
83020883;0;0
83050005;0;0
83047118;0;0
83064501;0;0
70880104;0;0
80264176;0;0
56150102;0;0
54757625;0;0
88652271;0;0
80223263;0;0
87718833;863396;2225461
87718296;830336;2163680
87117408;879172;2310642
87117333;855951;2320200
87185348;927419;2309475
87117416;877709;2308034
87185157;881223;2304615
87397224;883436;2281482
87320408;866857;2320306
87185546;848615;2283711
87185108;877542;2313540
87185314;921613;2308712
87185553;849238;2285432
87397174;878124;2266452
87184242;938620;2303996
87462887;0;0
87335810;0;0
87481648;321885;2308510
87481820;283819;2264249
87476770;269561;2285089
87471227;280937;2305865
87481051;302289;2251608
87463109;0;0
87481036;305669;2251007
87476762;270269;2288855
87481705;256200;2264034
87463117;268293;2292715
87462903;0;0
87484006;381908;2277883
87151167;0;0
87484113;384899;2282153
87487637;411526;2239149
87484337;371355;2267941
87484147;389109;2294654
87478404;369221;2346444
87478750;353519;2350923
87358085;432108;2316907
87396309;462166;2343239
87396226;421320;2354825
87463018;0;0
87463042;0;0
87396028;440766;2343431
87358648;432851;2314476
87358861;426110;2309666
87396077;437151;2361280
87486142;312205;2205616
87486324;331049;2189515
87485615;359649;2166727
87463075;0;0
87486282;341989;2168937
87595520;483543;2014742
87595769;492994;1980814
87584177;423436;1985983
87582759;388973;1959477
87581728;366203;1995169
87582684;372335;1976529
87582742;387484;1962651
87582858;407007;1956586
87582775;393947;1953900
87278259;365642;1985088
87581751;365107;1982641
87582718;380993;1969627
87584102;402755;1989863
87582692;374824;1972392
87582601;333142;1964772
87584714;389821;1992523
87671040;390759;1859626
87673202;326809;1863545
87465047;397267;1888618
87672337;320682;1844446
87671495;359848;1885498
87673277;305845;1857483
87671487;353258;1891132
87586008;462764;1913359
87464693;0;0
85074948;0;0
80113365;0;0
54556597;0;0
88921060;734609;2733653
84001701;0;0
84002824;0;0
84001727;0;0
70303008;0;0
80115774;0;0
85091793;0;0
79442004;0;0
54334227;0;0
80145292;0;0
85001180;0;0
80100537;0;0
76014217;0;0
78764050;0;0
88222109;0;0
70903906;0;0
80251082;0;0
70319004;0;0
81019281;0;0
74007310;0;0
87491134;378067;2057129
87346981;0;0
87232165;516192;1755272
87446989;539981;1795843
87130823;546844;1753735
87232090;504684;1774090
87618843;490308;1782887
87446856;519596;1808627
87443960;530578;1785494
87611343;541488;1790657
87611541;555352;1748555
87130856;502424;1776428
87447045;0;0
87446971;538066;1803919
87618892;500434;1779302
87448753;556566;1785569
87444018;522325;1801294
87613224;592284;1947382
87442640;581401;1926201
87442566;603311;1922685
87442582;596724;1923441
87613679;592391;1951420
87138321;647239;1928234
87139071;587243;1936995
87138487;654485;1927215
87442541;0;0
87783001;659174;1900337
87138826;628361;1932290
87442392;578248;1925774
87442459;606194;1914523
87138347;620782;1929048
87440289;576294;1909936
87440271;576925;1921126
87138420;641075;1929767
87783456;654627;1885626
87441907;0;0
87447789;525641;1851609
87616011;555442;1818114
87170068;459926;1767558
87177659;541420;1828368
87611095;488918;1798383
87439943;512075;1816214
87618835;489202;1784569
87611228;457957;1762621
87611921;517338;1846597
87170787;461623;1772037
87442889;539855;1859551
87449140;516037;1863671
87611129;478990;1790304
87611160;457711;1783287
87611053;511932;1817712
87611087;492013;1800470
87499772;0;0
87696625;699568;2258179
87696518;705799;2203580
87696450;670294;2215246
87691394;653311;2238011
87599753;0;0
87696260;655999;2214870
87501023;659685;2199325
87691469;660659;2222695
87501064;0;0
87536425;0;0
87694596;742488;2213767
87713578;783799;2214767
87725002;791390;2201008
87694885;748842;2161268
87725341;778964;2160911
87725317;780211;2174200
87478776;0;0
87694695;726755;2166345
87713610;765568;2223540
87694869;710871;2171786
87739904;779101;2164931
87694828;731762;2140612
87725333;779430;2168215
87713685;0;0
87739870;781527;2196233
87713693;0;0
87605345;0;0
87605360;0;0
87725614;794244;2185424
87725325;779851;2170544
87683789;718751;2278542
87683532;691068;2322707
87204677;727332;2275975
87683847;700642;2290280
87683318;704104;2332159
87683003;669207;2355847
87713198;722489;2319077
87683631;0;2301308
87345421;655987;2588150
87295725;715468;2570369
87286179;628167;2637313
87295808;705417;2579036
87345520;664733;2576033
87345561;676889;2568921
87286781;662016;2618965
87281006;602284;2670846
87287276;658391;2617487
87295048;723243;2559042
87286302;614512;2636806
83015289;0;0
83061630;0;0
85001263;0;0
94902908;0;0
83075085;0;0
80155689;0;0
54335620;0;0
54570762;0;0
54346627;0;0
54753558;0;0
54769042;0;0
54733824;0;0
71514018;0;0
80016691;0;0
88845412;0;0
83006023;0;0
79440081;0;0
81023226;0;0
85031104;0;0
76006221;0;0
81010975;0;0
83050237;0;0
76010116;0;0
70651109;0;0
71714006;0;0
80144626;0;0
80270645;0;0
80143289;0;0
80062331;0;0
74031948;0;0
71792044;0;0
83118471;0;0
80262477;0;0
80084897;0;0
76013821;0;0
83084061;0;0
83042119;0;0
76010066;0;0
83117655;0;0
83118133;0;0
84005306;795682;2841339
88712174;0;0
83017145;0;0
80110056;0;0
86006635;0;0
54567198;0;0
83075135;0;0
83057224;0;0
83120246;0;0
85013987;0;0
87486019;311493;2192708
87389924;0;0
87320713;0;0
87473165;182718;2414441
87473140;207953;2405969
87473801;194014;2409910
87473108;241602;2396293
87473371;221929;2370813
87473090;246411;2391508
87473199;164568;2414455
87473843;195838;2426026
87562934;0;0
87474189;148790;2342601
87473504;162332;2380528
87474296;132022;2406229
87474338;145081;2415565
87474320;140776;2408050
87474213;102634;2400261
87474569;134573;2427431
87471045;304805;2361087
87471102;284985;2357515
87471458;305178;2364091
87478081;291715;2407640
87471144;295011;2338078
87471078;281170;2357568
87473058;267240;2370548
87334508;304550;2351113
87471516;327630;2351881
87471342;318390;2331131
87476242;185797;2323794
87432385;0;0
87414276;153322;2357977
87476002;172777;2321704
87476416;190147;2303629
87476440;187957;2294557
87491779;405436;2055596
87583443;453568;2093218
87583468;463580;2100315
87321844;302550;2141264
87339499;326058;2104768
87575134;465321;2209838
87575084;428725;2226475
87575118;468501;2220436
87202440;487107;2175032
87575290;440834;2160598
87595876;495113;1976060
87595702;483508;2010881
87584243;445321;1984489
87595728;491142;1998373
87595272;451085;2012832
87485060;342946;2150327
87485003;331130;2134017
87491324;377010;2098478
87485136;339379;2115978
87491076;377034;2081915
87485342;383412;2134594
87487280;370831;2206312
87485250;367736;2137731
87575209;419066;2222228
87485268;370681;2139768
87575100;423095;2221704
87575225;449712;2185411
87575191;453550;2191091
87449280;517975;1829240
87611418;524029;1832180
87443572;550712;1820796
87447805;524897;1853991
87611137;468920;1790482
87447821;0;0
87611947;526640;1849587
87446179;525596;1843971
87449991;526493;1842945
87443721;527868;1843796
87441899;0;0
87615013;549524;1822005
87611764;474990;1851023
87168195;460136;1855510
87182592;952541;2328540
87182055;972608;2317058
87182527;944917;2322149
87182071;979931;2317728
87214858;959955;2371980
87182691;968784;2325807
87182568;957108;2322986
87181289;959080;2322344
87181131;966061;2320472
87718460;903804;2269359
87718007;878875;2256235
87184556;928035;2281944
87718577;915592;2236191
87715524;909402;2203543
87715235;900776;2206210
87718510;889713;2251506
87715003;905900;2219046
87715151;899364;2216271
87184531;933964;2284918
87493858;0;0
87715383;875992;2190169
87743591;863996;2156523
87718205;850412;2205063
87611814;504185;1849030
87443622;537977;1829138
87464594;517339;1827625
87450502;445331;1859141
87516120;406376;1884478
87450593;0;1867875
87462838;397143;1866974
87617175;0;0
87589200;465621;1886310
87443275;457502;1827033
87617100;435545;1827426
87586347;462441;1867228
87586289;464129;1877563
87166603;504107;1843907
87586362;462553;1862952
87617183;0;0
87464859;503963;1937659
87450627;436062;1863959
87165472;563536;1963962
87594762;561115;1991997
87440370;544825;1943050
87168740;528441;1939756
87149625;582470;1952683
87613174;520912;1961889
80110049;0;0
85063164;0;0
81019224;0;0
74002147;0;0
80151852;0;0
72234047;0;0
80011700;0;0
80194852;0;0
80144188;0;0
81021147;0;0
81019349;0;0
80114025;0;0
71376061;0;0
53402560;0;0
74005579;0;0
56133637;0;0
21138503;0;0
71718010;0;0
85000109;995123;2296255
74002535;0;0
80222489;0;0
70151209;0;0
85052134;0;0
71550103;0;0
54551069;0;0
72160500;0;0
87286849;655438;2622085
87287102;654023;2625373
87287250;652408;2624427
87287169;650626;2631146
87287151;634859;2633756
87286815;663565;2612732
87286500;648573;2613623
87286534;652628;2623599
87286195;650400;2629131
87342295;612345;2631937
87286542;658859;2636171
87343400;682239;2593535
87286229;649873;2632104
87342014;631745;2588030
87342584;635413;2601465
87317198;568577;2603201
87317248;588303;2603305
87342105;628229;2606015
87317305;565709;2660973
87345165;646317;2604311
87342212;621158;2594713
87345157;643835;2602619
87345223;651489;2603885
87317339;557137;2645941
87317099;550847;2625698
87287292;577910;2654429
87342089;639842;2589939
87342303;611513;2595775
