spt_ide;saa_ide;spt_code;spt_name;coord;spt_xcoord;spt_ycoord;spt_insee;csp_ide;spt_ufr;spt_sheltered;spt_elevator;spt_escalator;spt_bikeaccepted;spt_bikedepot;spt_visualannouncement;spt_audibleannouncement;spt_appropriatesignage;spt_appropriateescort
9139;6158;OCECar TER-87182360;gare de Walbach-la-Forge;964848,2351248;964848;2351248;68354;2;0;0;0;0;0;0;0;0;0;0
9141;6159;OCETrain TER-87181065;gare de Walheim;969945,2305171;969945;2305171;68356;2;0;0;0;0;0;0;0;0;0;0
9146;6161;OCETrain TER-87182378;gare de Wihr-au-Val-Soultzbach;963147,2349811;963147;2349811;68368;2;0;0;0;0;0;0;0;0;0;0
9153;6164;OCECar TER-87181552;gare de St-Gilles-L (Haut-Rhin);966760,2353336;966760;2353336;68374;2;0;0;0;0;0;0;0;0;0;0
9158;6166;OCECar TER-87182196;gare de Zillisheim;971903,2311154;971903;2311154;68384;2;0;0;0;0;0;0;0;0;0;0
9165;6168;OCELyria-87300863;gare de Besanηon-Franche-Comtι;873488,2262710;873488;2262710;25035;2;0;0;0;0;0;0;0;0;0;0
9170;6169;9-87718551;gare de Avoudrey;910774,2244773;910774;2244773;25039;2;0;0;0;0;0;0;0;0;0;0
9172;6171;9-87718015;gare de Besanηon-Mouillθre;879805,2255538;879805;2255538;25056;2;0;0;0;0;0;0;0;0;0;0
9177;6172;OCE9-87718007;gare de Besanηon-Viotte;878834,2256240;878834;2256240;25056;2;0;0;0;0;0;0;0;0;0;0
9184;6175;OCECar TER-87718122;gare de Byans;866683,2241382;866683;2241382;25105;2;0;0;0;0;0;0;0;0;0;0
9189;6179;OCETrain TER-87718429;gare de Deluz;892058,2261923;892058;2261923;25197;2;0;0;0;0;0;0;0;0;0;0
9191;6180;OCE9-87397166;Devecey;877746,2265105;877746;2265105;25200;2;0;0;0;0;0;0;0;0;0;0
9196;6183;OCECar TER-87715136;gare de Frasne;891246,2213470;891246;2213470;25259;2;0;0;0;0;0;0;0;0;0;0
9204;6184;9-87718577;gare de Gilley;915592,2236191;915592;2236191;25271;2;0;0;0;0;0;0;0;0;0;0
9209;6186;OCECar TER-87718528;gare de L'Hτpital-du-Gros-Bois;893773,2248291;893773;2248291;25305;2;0;0;0;0;0;0;0;0;0;0
9211;6187;OCECar TER-87715516;Les Hτpitaux-Neufs;907979,2205242;907979;2205242;25307;2;0;0;0;0;0;0;0;0;0;0
9216;6190;9-87715219;gare de Labergement-Ste-Marie;901081,2204574;901081;2204574;25320;2;0;0;0;0;0;0;0;0;0;0
9223;6193;9-87718130;gare de Liesle;864579,2234639;864579;2234639;25336;2;0;0;0;0;0;0;0;0;0;0
9228;6196;OCETrain TER-87718510;gare de Mamirolle;889713,2251506;889713;2251506;25364;2;0;0;0;0;0;0;0;0;0;0
9235;6200;OCECar TER-87391300;gare de Morre;882360,2254081;882360;2254081;25410;2;0;0;0;0;0;0;0;0;0;0
9240;6201;OCECar TER-87718619;gare de Morteau;924113,2237005;924113;2237005;25411;2;0;0;0;0;0;0;0;0;0;0
9242;6203;OCECar TER-87715003;gare de Pontarlier;905900,2219046;905900;2219046;25462;2;0;0;0;0;0;0;0;0;0;0
9247;6203;OCETrain TER-87715003;gare de Pontarlier;905900,2219046;905900;2219046;25462;2;0;0;0;0;0;0;0;0;0;0
7098;5142;OCECar TER-87691394;gare de La Marche;653311,2238011;653311;2238011;58155;2;0;0;0;0;0;0;0;0;0;0
7103;5144;9-87734970;Monceaux-le-Comte;700193,2259734;700193;2259734;58170;2;0;0;0;0;0;0;0;0;0;0
7105;5145;OCECar TER-87691600;gare de Les Perriθres;661632,2223181;661632;2223181;58194;2;0;0;0;0;0;0;0;0;0;0
7110;5147;OCETrain TER-87559070;gare de Nevers-Le-Banlay;662889,2223325;662889;2223325;58194;2;0;0;0;0;0;0;0;0;0;0
7117;5150;OCECar TER-87599779;Nevers-Place-Rιsistance;0,0;0;0;58194;2;0;0;0;0;0;0;0;0;0;0
6046;4676;OCETrain TER-87413708;gare de Harfleur (Halte);444555,2503171;444555;2503171;76341;2;0;0;0;0;0;0;0;0;0;0
6053;4680;OCECar TER-87411447;gare de Longuerue-Vieux-Manoir;523248,2507154;523248;2507154;76396;2;0;0;0;0;0;0;0;0;0;0
6058;4684;OCE9-87419267;Mesniθres-en-Bray(Ctre);531005,2530232;531005;2530232;76427;2;0;0;0;0;0;0;0;0;0;0
6060;4685;OCETrain TER-87411454;gare de Montιrolier-Buchy;527509,2512250;527509;2512250;76445;2;0;0;0;0;0;0;0;0;0;0
6065;4689;OCETrain TER-87411439;gare de Morgny;521098,2503438;521098;2503438;76453;2;0;0;0;0;0;0;0;0;0;0
6072;4693;OCE9-87411645;Nιville;482040,2537167;482040;2537167;76467;2;0;0;0;0;0;0;0;0;0;0
6077;4696;OCE9-87415299;Osmoy (Carr);526923,2533748;526923;2533748;76487;2;0;0;0;0;0;0;0;0;0;0
6080;4698;OCETrain TER-87413740;gare de Rolleville;446498,2511491;446498;2511491;76534;2;0;0;0;0;0;0;0;0;0;0
6085;4700;9-87401893;Rouen-Gare-Routiθre;509362,2494335;509362;2494335;76540;2;0;0;0;0;0;0;0;0;0;0
6092;4705;OCETrain TER-87411413;gare de St-Martin-du-Vivier;514773,2497697;514773;2497697;76617;2;0;0;0;0;0;0;0;0;0;0
6097;4708;9-87415067;St-Vaast-d'Equiqueville;522622,2536130;522622;2536130;76652;2;0;0;0;0;0;0;0;0;0;0
6099;4710;OCE9-87411652;St-Valιry-en-Caux;483127,2541718;483127;2541718;76655;2;0;0;0;0;0;0;0;0;0;0
6104;4713;OCETrain TER-87411470;gare de Serqueux;542348,2515244;542348;2515244;76672;2;0;0;0;0;0;0;0;0;0;0
6111;4717;9-87317529;gare de Le Trιport-Mers-Les-B;531131,2563394;531131;2563394;76711;2;0;0;0;0;0;0;0;0;0;0
6116;4719;OCECorail Intercitι-87413385;gare de Yvetot;485251,2515060;485251;2515060;76758;2;0;0;0;0;0;0;0;0;0;0
6123;4723;OCECar TER-87314906;Bannay-Bourg;641472,2265396;641472;2265396;18020;2;0;0;0;0;0;0;0;0;0;0
6128;4725;OCECar TER-87465690;Bourges-Aιroport;602224,2229163;602224;2229163;18033;2;0;0;0;0;0;0;0;0;0;0
6130;4726;9-87454249;Bourges-Gare-Routiθre;603824,2231441;603824;2231441;18033;2;0;0;0;0;0;0;0;0;0;0
6135;4727;9-87576207;gare de Bourges;604380,2232698;604380;2232698;18033;2;0;0;0;0;0;0;0;0;0;0
6142;4731;OCE9-87576298;gare de Chβteauneuf-sur-Cher;598101,2206205;598101;2206205;18058;2;0;0;0;0;0;0;0;0;0;0
6147;4732;9-87317727;Chιry-Centre;578011,2235704;578011;2235704;18064;2;0;0;0;0;0;0;0;0;0;0
6149;4733;OCECar TER-87576108;gare de Foλcy;586754,2241838;586754;2241838;18096;2;0;0;0;0;0;0;0;0;0;0
6154;4736;9-87341156;Lunery-Eglise;594838,2215077;594838;2215077;18133;2;0;0;0;0;0;0;0;0;0;0
6161;4739;OCECar TER-87576116;gare de Mehun-sur-Yθvre;590192,2237694;590192;2237694;18141;2;0;0;0;0;0;0;0;0;0;0
6166;4742;OCETrain TER-87576454;gare de Nιrondes;636918,2222328;636918;2222328;18160;2;0;0;0;0;0;0;0;0;0;0
6173;4744;OCE9-87576322;gare de St-Amand-Montrond-Orval;611408,2191839;611408;2191839;18197;2;0;0;0;0;0;0;0;0;0;0
6178;4746;OCE9-87453597;St-Florent-Sur-Cher-Gar;593584,2221369;593584;2221369;18207;2;0;0;0;0;0;0;0;0;0;0
6181;4747;9-87310813;St-Florent-sur-Cher-M.;593067,2221427;593067;2221427;18207;2;0;0;0;0;0;0;0;0;0;0
6186;4749;OCETrain TER-87576405;gare de St-Germain-du-Puy;611214,2232951;611214;2232951;18213;2;0;0;0;0;0;0;0;0;0;0
6193;4753;OCETrain TER-87576306;gare de Bigny;602462,2200194;602462;2200194;18270;2;0;0;0;0;0;0;0;0;0;0
6198;4754;OCECorail Lunιa-87576009;gare de Vierzon;579046,2247454;579046;2247454;18279;2;0;0;0;0;0;0;0;0;0;0
6200;4754;OCE9-87576009;gare de Vierzon;579133,2247456;579133;2247456;18279;2;0;0;0;0;0;0;0;0;0;0
6205;4756;OCETrain TER-87394205;gare de Amilly-Ouerray;529915,2382600;529915;2382600;28006;2;0;0;0;0;0;0;0;0;0;0
6212;4758;OCETrain TER-87545657;gare de Auneau;558796,2383098;558796;2383098;28015;2;0;0;0;0;0;0;0;0;0;0
6217;4760;OCETrain TER-87545731;gare de Bonneval;529321,2354559;529321;2354559;28051;2;0;0;0;0;0;0;0;0;0;0
6219;4761;OCETrain TER-87394452;gare de Brou;512600,2358052;512600;2358052;28061;2;0;0;0;0;0;0;0;0;0;0
6224;4763;OCECar TER-87394007;gare de Chartres;536694,2383602;536694;2383602;28085;2;0;0;0;0;0;0;0;0;0;0
6231;4765;9-87343152;Cloyes-Centre-Collθge-R;517844,2333456;517844;2333456;28103;2;0;0;0;0;0;0;0;0;0;0
6236;4767;9-87394494;gare de Courtalain-St-Pellerin;509855,2342319;509855;2342319;28115;2;0;0;0;0;0;0;0;0;0;0
6243;4770;OCECar TER-87393488;gare de Dreux;528881,2415213;528881;2415213;28134;2;0;0;0;0;0;0;0;0;0;0
6248;4771;OCECar TER-87394114;gare de Epernon;551670,2400923;551670;2400923;28140;2;0;0;0;0;0;0;0;0;0;0
6250;4772;9-87455097;Tranchefκtu;531615,2377726;531615;2377726;28158;2;0;0;0;0;0;0;0;0;0;0
6255;4774;OCETrain TER-87394155;gare de Jouy;542423,2390443;542423;2390443;28201;2;0;0;0;0;0;0;0;0;0;0
6262;4777;OCETrain TER-87394429;gare de Magny-Blandainville;521738,2371103;521738;2371103;28225;2;0;0;0;0;0;0;0;0;0;0
6267;4780;OCECar TER-87394296;gare de Nogent-le-Rotrou;486786,2370714;486786;2370714;28280;2;0;0;0;0;0;0;0;0;0;0
14505;8774;OCELyria-87756056;gare de Nice-Ville;997248,1868328;997248;1868328;6088;2;0;0;0;0;0;0;0;0;0;0
14510;8774;OCETrain TER-87756056;gare de Nice-Ville;997248,1868328;997248;1868328;6088;2;0;0;0;0;0;0;0;0;0;0
14512;8776;OCETrain TER-87756783;gare de Peillon-Ste-Thθcle;1005262,1875875;1005262;1875875;6092;2;0;0;0;0;0;0;0;0;0;0
14517;8781;OCETrain TER-87757583;gare de Thιoule-sur-Mer;972325,1845497;972325;1845497;6138;2;0;0;0;0;0;0;0;0;0;0
14524;8787;OCETrain TER-87756874;gare de La Brigue;1022269,1909838;1022269;1909838;6162;2;0;0;0;0;0;0;0;0;0;0
14529;8790;9-87751404;gare de Aix-en-Provence;851638,1840624;851638;1840624;13001;2;0;0;0;0;0;0;0;0;0;0
14531;8791;OCE9-87319012;gare de Aix-en-Provence-TGV;841563,1832693;841563;1832693;13001;2;0;0;0;0;0;0;0;0;0;0
14536;8792;OCECorail Intercitι-87753657;gare de Arles;785301,1856375;785301;1856375;13004;2;0;0;0;0;0;0;0;0;0;0
14543;8796;OCETrain TER-87751776;gare de Cassis;861670,1808860;861670;1808860;13022;2;0;0;0;0;0;0;0;0;0;0
14548;8800;OCECar TER-87751420;gare de Gardanne;853390,1833248;853390;1833248;13041;2;0;0;0;0;0;0;0;0;0;0
14555;8807;OCELyria-87751008;gare de Marseille-St-Charles;847354,1815941;847354;1815941;13055;2;0;0;0;0;0;0;0;0;0;0
14560;8807;OCECorail Intercitι-87751008;gare de Marseille-St-Charles;847354,1815941;847354;1815941;13055;2;0;0;0;0;0;0;0;0;0;0
14562;8807;OCECorail Lunιa-87751008;gare de Marseille-St-Charles;847354,1815941;847354;1815941;13055;2;0;0;0;0;0;0;0;0;0;0
14567;8812;OCETrain TER-87751701;gare de St-Marcel;854441,1814599;854441;1814599;13055;2;0;0;0;0;0;0;0;0;0;0
14574;8818;OCETrain TER-87751370;gare de Meyrargues;858713,1854399;858713;1854399;13059;2;0;0;0;0;0;0;0;0;0;0
14579;8821;OCETrain TER-87751743;gare de La Penne-sur-Huveaune;858388,1814366;858388;1814366;13070;2;0;0;0;0;0;0;0;0;0;0
14581;8823;OCETrain TER-87753251;gare de Rognac;834419,1835930;834419;1835930;13081;2;0;0;0;0;0;0;0;0;0;0
14586;8828;OCETrain TER-87753764;gare de Salon;822323,1852468;822323;1852468;13103;2;0;0;0;0;0;0;0;0;0;0
14593;8833;9-87765354;gare de Tarascon-sur-Rhτne;786955,1869365;786955;1869365;13108;2;0;0;0;0;0;0;0;0;0;0
14598;8835;OCETGV-87755447;gare de Les Arcs-Draguignan;935915,1837037;935915;1837037;83004;2;0;0;0;0;0;0;0;0;0;0
14601;8835;OCECorail Lunιa-87755447;gare de Les Arcs-Draguignan;935915,1837037;935915;1837037;83004;2;0;0;0;0;0;0;0;0;0;0
14606;8839;OCETrain TER-87755371;gare de Carnoules;912789,1818233;912789;1818233;83033;2;0;0;0;0;0;0;0;0;0;0
14613;8846;OCETrain TER-87755397;gare de Gonfaron;920433,1820805;920433;1820805;83067;2;0;0;0;0;0;0;0;0;0;0
14618;8850;OCETrain TER-87755389;gare de Pignans;915922,1818502;915922;1818502;83092;2;0;0;0;0;0;0;0;0;0;0
14625;8857;OCETrain TER-87757542;gare de Le Dramont;965445,1834428;965445;1834428;83118;2;0;0;0;0;0;0;0;0;0;0
14630;8859;OCETGV-87757526;gare de St-Raphaλl-Valescure;959310,1834735;959310;1834735;83118;2;0;0;0;0;0;0;0;0;0;0
14632;8860;OCETrain TER-87755264;gare de La Seyne-Six-Fours;888587,1796976;888587;1796976;83125;2;0;0;0;0;0;0;0;0;0;0
14637;8862;OCECorail Lunιa-87755009;gare de Toulon;892807,1798432;892807;1798432;83137;2;0;0;0;0;0;0;0;0;0;0
14644;8864;9-87765008;gare de Avignon-Centre;798384,1885378;798384;1885378;84007;2;0;0;0;0;0;0;0;0;0;0
14649;8865;OCENoctilien-87318964;gare de Avignon-TGV;796918,1883116;796918;1883116;84007;2;0;0;0;0;0;0;0;0;0;0
14651;8866;OCETrain TER-87765412;gare de Montfavet;803937,1884526;803937;1884526;84007;2;0;0;0;0;0;0;0;0;0;0
14656;8869;OCETrain TER-87765503;gare de Cavaillon;817945,1874073;817945;1874073;84035;2;0;0;0;0;0;0;0;0;0;0
14663;8873;OCETrain TER-87765107;gare de Orange;798841,1907140;798841;1907140;84087;2;0;0;0;0;0;0;0;0;0;0
14668;8877;OCETrain TER-87765206;gare de Sorgues-Chβt.du-Pape;803807,1892622;803807;1892622;84129;2;0;0;0;0;0;0;0;0;0;0
3335;2964;0-85032029;gare de Thalwil;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3340;2966;OCEICE-85071001;gare de Thun;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3348;2974;OCETrain-10311183;gare de TIKKURILA;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3353;2979;OCETrain-74041020;gare de TIMRA;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3355;2981;OCETrain-85093690;gare de Tirano Fr;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3360;2986;OCETGV-71921020;gare de Toledo;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3367;2993;OCETrain-74042978;gare de TOREBODA;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3372;2997;OCETGV-83002220;gare de Torino-Porta-Susa;1019606,2022374;1019606;2022374;;2;0;0;0;0;0;0;0;0;0;0
3374;2998;OCETrain-56139030;gare de Tornala;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3379;3003;OCETrain-71653063;gare de Torreblanca;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3386;3010;OCETrain-80012351;gare de Tostedt;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3391;3014;OCETrain-83111120;gare de Trani;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3398;3021;OCETrain-54365551;gare de TREBIC;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3403;3026;OCETrain-86007559;gare de Trekroner;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3405;3028;OCETrain-56138867;gare de Trencianska-Tepla;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
3410;3032;OCETrain-83017087;gare de Treviglio;0,0;0;0;;2;0;0;0;0;0;0;0;0;0;0
6379;4829;OCETrain TER-87574442;gare de Azay-sur-Cher;488481,2263871;488481;2263871;37015;2;0;0;0;0;0;0;0;0;0;0
6384;4831;9-87571604;gare de Ballan;470145,2261093;470145;2261093;37018;2;0;0;0;0;0;0;0;0;0;0
6391;4834;9-87575076;gare de Port-de-Piles;467867,2224827;467867;2224827;37045;2;0;0;0;0;0;0;0;0;0;0
6396;4836;OCETrain TER-87571463;gare de Chambourg;496088,2243336;496088;2243336;37049;2;0;0;0;0;0;0;0;0;0;0
6403;4840;9-87422402;Chβteau-Renault-Pl.J.J.;493094,2289102;493094;2289102;37063;2;0;0;0;0;0;0;0;0;0;0
6408;4842;OCECar TER-87574665;gare de Chβteau-Renault;492077,2288622;492077;2288622;37063;2;0;0;0;0;0;0;0;0;0;0
6410;4843;9-87574491;gare de Chenonceaux;503932,2259771;503932;2259771;37070;2;0;0;0;0;0;0;0;0;0;0
6415;4844;9-87571687;gare de Chinon;441979,2242459;441979;2242459;37072;2;0;0;0;0;0;0;0;0;0;0
6422;4847;OCECar TER-87337501;Cormery-Pl-du-Croissant;486410,2253182;486410;2253182;37083;2;0;0;0;0;0;0;0;0;0;0
6427;4848;OCECar TER-87571430;gare de Cormery;486287,2252489;486287;2252489;37083;2;0;0;0;0;0;0;0;0;0;0
6429;4849;OCECar TER-87337519;Courηay-la-Promenade;489457,2250839;489457;2250839;37085;2;0;0;0;0;0;0;0;0;0;0
6434;4851;OCECar TER-87571612;gare de Druye;463827,2257902;463827;2257902;37099;2;0;0;0;0;0;0;0;0;0;0
6441;4853;OCETrain TER-87571885;gare de Jouι-lθs-Tours;473889,2262956;473889;2262956;37122;2;0;0;0;0;0;0;0;0;0;0
6446;4855;9-87110288;Jouι-lθs-Tours-Berthelo;473389,2262313;473389;2262313;37122;2;0;0;0;0;0;0;0;0;0;0
6453;4858;OCECar TER-87571471;gare de Loches;498685,2237594;498685;2237594;37132;2;0;0;0;0;0;0;0;0;0;0
6458;4860;OCETrain TER-87571513;gare de La Membrolle-sur-Chois.;472128,2271621;472128;2271621;37151;2;0;0;0;0;0;0;0;0;0;0
6460;4862;9-87427393;Monnaie-Jean-Baptiste-M;483530,2279174;483530;2279174;37153;2;0;0;0;0;0;0;0;0;0;0
6465;4863;9-87571406;gare de Montbazon;477856,2255913;477856;2255913;37154;2;0;0;0;0;0;0;0;0;0;0
6472;4867;9-87110320;Neuille (Gendarmerie);465656,2284504;465656;2284504;37167;2;0;0;0;0;0;0;0;0;0;0
6477;4871;OCECar TER-87571489;Perrusson;499620,2234330;499620;2234330;37183;2;0;0;0;0;0;0;0;0;0;0
6480;4872;OCECar TER-87571455;gare de Reignac;491302,2247440;491302;2247440;37192;2;0;0;0;0;0;0;0;0;0;0
6485;4874;OCETrain TER-87571653;gare de Rivarennes;450599,2253869;450599;2253869;37200;2;0;0;0;0;0;0;0;0;0;0
6492;4877;OCECar TER-87453373;St-Benoit-La-Foret-Hopi;447473,2248952;447473;2248952;37210;2;0;0;0;0;0;0;0;0;0;0
6497;4880;OCECar TER-87597443;Verneuil-St-Germain;502816,2231596;502816;2231596;37220;2;0;0;0;0;0;0;0;0;0;0
6499;4881;OCECar TER-87571497;St-Jean-en-Touraine;501196,2232354;501196;2232354;37222;2;0;0;0;0;0;0;0;0;0;0
6504;4884;OCETrain TER-87571810;gare de St-Patrice;446714,2255974;446714;2255974;37232;2;0;0;0;0;0;0;0;0;0;0
6511;4886;OCETrain TER-87571844;gare de Savonniθres;464593,2263855;464593;2263855;37243;2;0;0;0;0;0;0;0;0;0;0
6516;4888;OCECar TER-87571000;gare de Tours;475967,2266868;475967;2266868;37261;2;0;0;0;0;0;0;0;0;0;0
6584;4914;OCECar TER-87574855;gare de Montrichard;511996,2261083;511996;2261083;41151;2;0;0;0;0;0;0;0;0;0;0
6589;4916;OCECar TER-87543157;gare de Nouan-le-Fuzelier;577167,2281651;577167;2281651;41161;2;0;0;0;0;0;0;0;0;0;0
6591;4918;9-87574541;gare de Pιzou;510531,2319331;510531;2319331;41175;2;0;0;0;0;0;0;0;0;0;0
6596;4919;0-87576181;gare de Les Quatre-Roues;552067,2259397;552067;2259397;41185;2;0;0;0;0;0;0;0;0;0;0
6603;4921;0-87576173;gare de Faubourg-d'Orlιans;554956,2263205;554956;2263205;41194;2;0;0;0;0;0;0;0;0;0;0
6608;4922;OCECar TER-87576025;gare de Romorantin-Blanc-Argent;554879,2261935;554879;2261935;41194;2;0;0;0;0;0;0;0;0;0;0
6610;4923;OCECar TER-87402008;Romorantin-BA-G.R.;555274,2262362;555274;2262362;41194;2;0;0;0;0;0;0;0;0;0;0
6615;4925;OCETrain TER-87574640;gare de St-Amand-de-Vendτme;500563,2300122;500563;2300122;41199;2;0;0;0;0;0;0;0;0;0;0
6622;4928;OCECorail Intercitι-87543165;gare de Salbris;578212,2269538;578212;2269538;41232;2;0;0;0;0;0;0;0;0;0;0
6627;4929;9-87358564;Sargι/Braye (Centre);489153,2326059;489153;2326059;41235;2;0;0;0;0;0;0;0;0;0;0
6634;4931;OCETrain TER-87576140;gare de Selles-St-Denis;568729,2265490;568729;2265490;41241;2;0;0;0;0;0;0;0;0;0;0
6639;4934;OCECar TER-87543199;gare de Theillay;577906,2257178;577906;2257178;41256;2;0;0;0;0;0;0;0;0;0;0
6642;4935;OCECar TER-87328195;gare de Thesee;522557,2258585;522557;2258585;41258;2;0;0;0;0;0;0;0;0;0;0
6647;4937;9-87571216;gare de Vendτme-Villiers-s-Loir;501389,2314262;501389;2314262;41269;2;0;0;0;0;0;0;0;0;0;0
6654;4939;OCECar TER-87576884;gare de Villefranche-sur-Cher;557005,2255157;557005;2255157;41280;2;0;0;0;0;0;0;0;0;0;0
6659;4940;OCETrain TER-87576165;gare de Villeherviers;559251,2263423;559251;2263423;41282;2;0;0;0;0;0;0;0;0;0;0
6661;4941;OCETrain TER-87543058;gare de Artenay;566206,2342514;566206;2342514;45008;2;0;0;0;0;0;0;0;0;0;0
6666;4945;OCECorail Intercitι-87696088;gare de Briare;629840,2294183;629840;2294183;45053;2;0;0;0;0;0;0;0;0;0;0
6673;4950;OCECar TER-87314534;Coullons;611707,2299975;611707;2299975;45108;2;0;0;0;0;0;0;0;0;0;0
6678;4952;OCETransilien-87684241;gare de Ferriθres-Fontenay;632483,2344233;632483;2344233;45145;2;0;0;0;0;0;0;0;0;0;0
6680;4952;OCENoctilien-87684241;gare de Ferriθres-Fontenay;632454,2344250;632454;2344250;45145;2;0;0;0;0;0;0;0;0;0;0
6685;4954;OCECorail Lunιa-87543017;gare de Les Aubrais-Orlιans;567831,2325376;567831;2325376;45147;2;0;0;0;0;0;0;0;0;0;0
11661;7491;OCETrain TER-87613000;gare de Cahors;528046,1939094;528046;1939094;46042;2;0;0;0;0;0;0;0;0;0;0
11666;7492;9-87613588;Cajarc;560936,1942709;560936;1942709;46045;2;0;0;0;0;0;0;0;0;0;0
11673;7498;OCECar TER-87165464;Floirac-Cours;584848,1952376;584848;1952376;46085;2;0;0;0;0;0;0;0;0;0;0
11678;7502;OCE9-87168773;Douelle-les-Bories;521361,1942480;521361;1942480;46088;2;0;0;0;0;0;0;0;0;0;0
11685;7508;OCECar TER-87165506;Figeac-Lycιe-Champollio;575506,1956392;575506;1956392;46102;2;0;0;0;0;0;0;0;0;0;0
11690;7509;OCECorail Lunιa-87613091;gare de Figeac;576210,1955891;576210;1955891;46102;2;0;0;0;0;0;0;0;0;0;0
11692;7509;OCETrain TER-87613091;gare de Figeac;576210,1955891;576210;1955891;46102;2;0;0;0;0;0;0;0;0;0;0
11697;7512;OCECar TER-87594325;gare de Gignac-Cressensac (Lot);532713,2001932;532713;2001932;46118;2;0;0;0;0;0;0;0;0;0;0
11705;7514;OCECar TER-87613059;gare de Gramat;551359,1974935;551359;1974935;46128;2;0;0;0;0;0;0;0;0;0;0
11710;7518;OCE9-87167056;Savanac;534769,1940526;534769;1940526;46149;2;0;0;0;0;0;0;0;0;0;0
11712;7519;OCE9-87613570;Calvignac;555744,1941604;555744;1941604;46155;2;0;0;0;0;0;0;0;0;0;0
11717;7523;9-87517748;Larroque;568784,1946872;568784;1946872;46157;2;0;0;0;0;0;0;0;0;0;0
11724;7528;OCE9-87169011;Luzech-Foyer;515833,1942683;515833;1942683;46182;2;0;0;0;0;0;0;0;0;0;0
11729;7533;9-87613703;Mercuθs;524295,1944339;524295;1944339;46191;2;0;0;0;0;0;0;0;0;0;0
11731;7534;OCE9-87619965;Caillac;566172,1943794;566172;1943794;46198;2;0;0;0;0;0;0;0;0;0;0
11736;7537;OCE9-87613729;Parnac;518663,1943775;518663;1943775;46214;2;0;0;0;0;0;0;0;0;0;0
11743;7541;9-87594754;gare de Puybrun;556358,1991378;556358;1991378;46229;2;0;0;0;0;0;0;0;0;0;0
11748;7543;OCE9-87102152;Puy-l'Evκque-Place-des-;504844,1945263;504844;1945263;46231;2;0;0;0;0;0;0;0;0;0;0
11755;7547;OCECar TER-87165621;Rudelle-Mairie;563878,1969051;563878;1969051;46242;2;0;0;0;0;0;0;0;0;0;0
11760;7549;OCE9-87168039;Masseries (les);0,0;0;0;46268;2;0;0;0;0;0;0;0;0;0;0
11762;7550;9-87613539;St-Gιry;539789,1942237;539789;1942237;46268;2;0;0;0;0;0;0;0;0;0;0
11767;7554;OCE9-87620112;St-Pierre-Toirac;569603,1947223;569603;1947223;46289;2;0;0;0;0;0;0;0;0;0;0
11774;7557;OCECar TER-87609610;Souillac-Renaissance;0,0;0;0;46309;2;0;0;0;0;0;0;0;0;0;0
11779;7561;OCE9-87169482;Touzac-Pont;497531,1944737;497531;1944737;46321;2;0;0;0;0;0;0;0;0;0;0
11781;7563;9-87613521;Vers;537803,1943002;537803;1943002;46331;2;0;0;0;0;0;0;0;0;0;0
11786;7566;OCE9-87620005;Port-de-Vire;500222,1944291;500222;1944291;46336;2;0;0;0;0;0;0;0;0;0;0
11793;7571;OCE9-87620146;Antist;419273,1792814;419273;1792814;65016;2;0;0;0;0;0;0;0;0;0;0
11798;7574;OCE9-87671743;Argelθs-Gazost;401002,1780656;401002;1780656;65025;2;0;0;0;0;0;0;0;0;0;0
11801;7576;OCE9-87677971;Arreau;437998,1769003;437998;1769003;65031;2;0;0;0;0;0;0;0;0;0;0
11806;7578;9-87620088;Ayzac;401290,1783016;401290;1783016;65056;2;0;0;0;0;0;0;0;0;0;0
11813;7583;OCE9-87671602;Bazet;416326,1812452;416326;1812452;65072;2;0;0;0;0;0;0;0;0;0;0
11818;7586;OCECar TER-87170571;Bertren-Nord;459257,1779347;459257;1779347;65087;2;0;0;0;0;0;0;0;0;0;0
11825;7590;OCECar TER-87671180;Bordes-Lhez;428124,1801800;428124;1801800;65101;2;0;0;0;0;0;0;0;0;0;0
11830;7593;9-87677989;Cadιac-les-Bains;437307,1767279;437307;1767279;65116;2;0;0;0;0;0;0;0;0;0;0
11832;7594;9-87618660;Camous (Pont-de);0,1773353;0;1773353;65122;2;0;0;0;0;0;0;0;0;0;0
11837;7599;OCECar TER-87439968;Capvern-le-Laca;433664,1793350;433664;1793350;65127;2;0;0;0;0;0;0;0;0;0;0
11844;7604;OCE9-87671669;Caussade (Htes-Pyrιn.);410062,1837676;410062;1837676;65137;2;0;0;0;0;0;0;0;0;0;0
