543 017;Avant Avril 2011;LAB;Les Aubrais Orléans;OUI;OUI;FRLAB;87543017;;;;567831;2325376
;;;;;;;87543017;567831;2325376;;566252;2331998
;;;;;;;87543033;566252;2331998;;565875;2336476
;;;;;;;87543041;565875;2336476;;566231;2342481
;;;;;;;87543058;566231;2342481;;568437;2349241
;;;;;;;87543066;568437;2349241;;570260;2354323
;;;;;;;87543074;570260;2354323;;572998;2361999
;;;;;;;87543082;572998;2361999;;575307;2368091
;;;;;;;87543090;575307;2368091;;570872;2313382
;;;;;;;87543116;570872;2313382;;569675;2302466
;;;;;;;87543124;569675;2302466;;576390;2288315
;;;;;;;87543140;576390;2288315;;577167;2281651
;;;;;;;87543157;577167;2281651;;0;0
543 165;Via WS SUM VaQ Copyright SNCFProximités 13/12/2012;SAP;Salbris;01/01/2013;;FRSAL;87543165;;;;578212;2269538
;;;;;;;87543165;578212;2269538;;595474;2428756
;;;;;;;87543181;595474;2428756;;577920;2257223
;;;;;;;87543199;577920;2257223;;595874;2428306
;;;;;;;87543207;595874;2428306;;561891;2321625
;;;;;;;87543371;561891;2321625;;0;0
;;;;;;;87544734;0;0;;540239;2044093
;;;;;;;87544742;540239;2044093;;577441;2372197
;;;;;;;87545111;577441;2372197;;579526;2375113
;;;;;;;87545129;579526;2375113;;586898;2381984
;;;;;;;87545137;586898;2381984;;589496;2388325
;;;;;;;87545145;589496;2388325;;591137;2390693
;;;;;;;87545152;591137;2390693;;594004;2391348
;;;;;;;87545160;594004;2391348;;596586;2392723
;;;;;;;87545178;596586;2392723;;596629;2396330
;;;;;;;87545186;596629;2396330;;597477;2400892
;;;;;;;87545194;597477;2400892;;597795;2404078
;;;;;;;87545202;597795;2404078;;598249;2406054
;;;;;;;87545210;598249;2406054;;599671;2407876
;;;;;;;87545228;599671;2407876;;601128;2408603
;;;;;;;87545236;601128;2408603;;0;0
545 244;Via WS SUM Sans VaQ Copyright SNCFProximités 16/05/2012;JYG;Juvisy TGV;10/05/2012;;FRJSY;87545244;;;;603440;2410102
;;;;;;;87545244;603440;2410102;;604906;2412698
;;;;;;;87545251;604906;2412698;;606090;2414099
;;;;;;;87545269;606090;2414099;;606599;2415707
;;;;;;;87545277;606599;2415707;;605477;2418471
;;;;;;;87545285;605477;2418471;;604844;2422459
;;;;;;;87545293;604844;2422459;;604015;2423996
;;;;;;;87545301;604015;2423996;;585838;2380987
;;;;;;;87545350;585838;2380987;;594901;2399217
;;;;;;;87545459;594901;2399217;;592945;2398615
;;;;;;;87545467;592945;2398615;;591559;2398192
;;;;;;;87545475;591559;2398192;;589318;2397612
;;;;;;;87545483;589318;2397612;;587814;2396256
;;;;;;;87545491;587814;2396256;;584420;2394714
;;;;;;;87545509;584420;2394714;;580224;2393008
;;;;;;;87545517;580224;2393008;;575856;2392813
;;;;;;;87545525;575856;2392813;;558796;2383098
;;;;;;;87545657;558796;2383098;;546965;2364236
;;;;;;;87545707;546965;2364236;;529321;2354559
;;;;;;;87545731;529321;2354559;;525591;2342045
;;;;;;;87545756;525591;2342045;;602680;2416599
;;;;;;;87546192;602680;2416599;;604876;2415924
;;;;;;;87546200;604876;2415924;;605946;2416325
;;;;;;;87546226;605946;2416325;;601196;2415754
;;;;;;;87546291;601196;2415754;;598225;2416624
;;;;;;;87546317;598225;2416624;;0;0
547 000;Avant Avril 2011;PAZ;Paris Austerlitz;OUI;OUI;FRPAZ;87547000;;;;602169;2427033
;;;;;;;87547000;602169;2427033;;602071;2427311
;;;;;;;87547026;602071;2427311;;599372;2428992
;;;;;;;87547307;599372;2428992;;600540;2428349
;;;;;;;87547315;600540;2428349;;643339;2114083
;;;;;;;87548438;643339;2114083;;0;1885219
;;;;;;;87551895;0;1885219;;538258;1879355
;;;;;;;87551937;538258;1879355;;530544;1847367
;;;;;;;87551945;530544;1847367;;970759;2366558
;;;;;;;87552141;970759;2366558;;742835;1935431
;;;;;;;87555797;742835;1935431;;751748;1943920
;;;;;;;87555805;751748;1943920;;880930;2143882
;;;;;;;87556076;880930;2143882;;0;0
;;;;;;;87556522;0;0;;884456;2146060
;;;;;;;87556597;884456;2146060;;886234;2154097
;;;;;;;87556910;886234;2154097;;0;0
559 070;14/05/2013;NVB;Nevers le Banlay;OUI;;FRNLB;87559070;;;;662889;2223325
;;;;;;;87559070;662889;2223325;;0;0
;;;;;;;87561944;0;0;;0;0
;;;;;;;87561951;0;0;;0;0
562 421;11/12/2011;AUL;Aulnat Aéroport;NON;NON;FRTKN;87562421;;;;664126;2088319
;;;;;;;87562421;664126;2088319;;0;0
;;;;;;;87562934;0;0;;0;0
;;;;;;;87564781;0;0;;0;0
;;;;;;;87564799;0;0;;976490;2366456
;;;;;;;87565093;976490;2366456;;1057477;1945963
;;;;;;;87565143;1057477;1945963;;0;0
;;;;;;;87566018;0;0;;657265;2102284
;;;;;;;87566869;657265;2102284;;0;0
566 919;26/02/2013;CNJ;Lentilly Charpenay;OUI;;FRHCY;87566919;;;;782210;2093402
;;;;;;;87566919;782210;2093402;;846258;2208088
;;;;;;;87567008;846258;2208088;;651426;2098038
;;;;;;;87570374;651426;2098038;;0;0
571 000;Avant Avril 2011;TRS;Tours;OUI;NON;FRAFW;87571000;;;;475967;2266868
;;;;;;;87571000;475967;2266868;;0;0
571 216;Via WS SUM VaQ Copyright SNCFProximités 16/05/2012;VDT;Vendôme-Villiers sur Loire;OUI;;FRESL;87571216;;;;501389;2314262
;;;;;;;87571216;501389;2314262;;0;0
571 240;Avant Avril 2011;SPC;Saint-Pierre des Corps;OUI;OUI;FRXSH;87571240;;;;478339;2266365
;;;;;;;87571240;478339;2266365;;485331;2266873
;;;;;;;87571273;485331;2266873;;477856;2255913
;;;;;;;87571406;477856;2255913;;478834;2255877
;;;;;;;87571414;478834;2255877;;482381;2254985
;;;;;;;87571422;482381;2254985;;486287;2252489
;;;;;;;87571430;486287;2252489;;488794;2249715
;;;;;;;87571448;488794;2249715;;491302;2247440
;;;;;;;87571455;491302;2247440;;496088;2243336
;;;;;;;87571463;496088;2243336;;498685;2237594
;;;;;;;87571471;498685;2237594;;499620;2234330
;;;;;;;87571489;499620;2234330;;501196;2232354
;;;;;;;87571497;501196;2232354;;472128;2271621
;;;;;;;87571513;472128;2271621;;470422;2279663
;;;;;;;87571539;470422;2279663;;466618;2285825
;;;;;;;87571547;466618;2285825;;460268;2291045
;;;;;;;87571554;460268;2291045;;470145;2261093
;;;;;;;87571604;470145;2261093;;463827;2257902
;;;;;;;87571612;463827;2257902;;457090;2253552
;;;;;;;87571638;457090;2253552;;450599;2253869
;;;;;;;87571653;450599;2253869;;441979;2242459
;;;;;;;87571687;441979;2242459;;437577;2240028
;;;;;;;87571703;437577;2240028;;436065;2235008
;;;;;;;87571711;436065;2235008;;431782;2228559
;;;;;;;87571729;431782;2228559;;434878;2252157
;;;;;;;87571794;434878;2252157;;439748;2252332
;;;;;;;87571802;439748;2252332;;446714;2255974
;;;;;;;87571810;446714;2255974;;454414;2260033
;;;;;;;87571828;454414;2260033;;458229;2262259
;;;;;;;87571836;458229;2262259;;464593;2263855
;;;;;;;87571844;464593;2263855;;468628;2264932
;;;;;;;87571851;468628;2264932;;473889;2262956
;;;;;;;87571885;473889;2262956;;0;0
574 004;Avant Avril 2011;BLO;Blois;OUI;OUI;FRXBQ;87574004;;;;523820;2287809
;;;;;;;87574004;523820;2287809;;558653;2319932
;;;;;;;87574111;558653;2319932;;556113;2318351
;;;;;;;87574129;556113;2318351;;0;0
574 137;Via WS SUM VaQ Copyright SNCFProximités 13/12/2012;MGL;Meung-sur-Loire;01/01/2013;;FREUC;87574137;;;;551738;2314698
;;;;;;;87574137;551738;2314698;;549975;2312716
;;;;;;;87574152;549975;2312716;;0;0
574 160;Via WS SUM VaQ Copyright SNCFProximités 13/12/2012;BGY;Beaugency;01/01/2013;;FREUE;87574160;;;;546745;2309009
;;;;;;;87574160;546745;2309009;;537698;2301040
;;;;;;;87574194;537698;2301040;;533795;2298267
;;;;;;;87574236;533795;2298267;;530069;2294345
;;;;;;;87574244;530069;2294345;;526110;2290794
;;;;;;;87574251;526110;2290794;;517992;2280651
;;;;;;;87574301;517992;2280651;;0;0
574 319;Via WS SUM VaQ Copyright SNCFProximités 13/12/2012;OZA;Onzain;01/01/2013;;FREUL;87574319;;;;513289;2277560
;;;;;;;87574319;513289;2277560;;508584;2275803
;;;;;;;87574327;508584;2275803;;502973;2273089
;;;;;;;87574335;502973;2273089;;0;0
574 343;Via WS SUM VaQ Copyright SNCFProximités 13/12/2012;AMQ;Amboise;01/01/2013;;FRXAM;87574343;;;;497745;2269968
;;;;;;;87574343;497745;2269968;;491301;2268794
;;;;;;;87574368;491301;2268794;;485459;2264622
;;;;;;;87574434;485459;2264622;;488481;2263871
;;;;;;;87574442;488481;2263871;;491933;2262679
;;;;;;;87574459;491933;2262679;;498077;2260655
;;;;;;;87574475;498077;2260655;;503932;2259771
;;;;;;;87574491;503932;2259771;;518387;2333112
;;;;;;;87574509;518387;2333112;;515895;2322011
;;;;;;;87574533;515895;2322011;;510531;2319331
;;;;;;;87574541;510531;2319331;;504952;2312183
;;;;;;;87574558;504952;2312183;;500563;2300122
;;;;;;;87574640;500563;2300122;;492077;2288622
;;;;;;;87574665;492077;2288622;;483707;2278816
;;;;;;;87574681;483707;2278816;;477241;2274615
;;;;;;;87574699;477241;2274615;;509092;2260166
;;;;;;;87574848;509092;2260166;;511996;2261083
;;;;;;;87574855;511996;2261083;;527925;2254548
;;;;;;;87574897;527925;2254548;;0;0
;;;;;;;87574905;0;0;;605738;2412198
;;;;;;;87574913;605738;2412198;;603440;2410102
;;;;;;;87574921;603440;2410102;;603677;2408612
;;;;;;;87574939;603677;2408612;;604365;2406084
;;;;;;;87574947;604365;2406084;;606801;2403012
;;;;;;;87574954;606801;2403012;;608432;2402739
;;;;;;;87574962;608432;2402739;;610134;2401727
;;;;;;;87574970;610134;2401727;;0;0
575 001;Avant Avril 2011;PST;Poitiers;OUI;OUI;FRPIS;87575001;;;;446475;2177753
;;;;;;;87575001;446475;2177753;;472784;2254947
;;;;;;;87575035;472784;2254947;;470988;2246097
;;;;;;;87575043;470988;2246097;;466480;2236084
;;;;;;;87575050;466480;2236084;;466791;2229611
;;;;;;;87575068;466791;2229611;;467867;2224827
;;;;;;;87575076;467867;2224827;;428725;2226475
;;;;;;;87575084;428725;2226475;;423095;2221704
;;;;;;;87575100;423095;2221704;;468501;2220436
;;;;;;;87575118;468501;2220436;;468467;2216771
;;;;;;;87575126;468467;2216771;;465321;2209838
;;;;;;;87575134;465321;2209838;;0;0
575 142;Avant Avril 2011;CRT;Châtellerault;OUI;OUI;FRXCX;87575142;;;;463660;2203631
;;;;;;;87575142;463660;2203631;;461729;2199767
;;;;;;;87575167;461729;2199767;;459424;2197153
;;;;;;;87575175;459424;2197153;;455095;2193826
;;;;;;;87575183;455095;2193826;;453550;2191091
;;;;;;;87575191;453550;2191091;;419066;2222228
;;;;;;;87575209;419066;2222228;;450491;2188784
;;;;;;;87575217;450491;2188784;;449712;2185411
;;;;;;;87575225;449712;2185411;;446363;2171080
;;;;;;;87575274;446363;2171080;;440834;2160598
;;;;;;;87575290;440834;2160598;;439439;2152080
;;;;;;;87575332;439439;2152080;;437974;2138470
;;;;;;;87575357;437974;2138470;;436346;2129649
;;;;;;;87575365;436346;2129649;;487560;2158519
;;;;;;;87575480;487560;2158519;;494356;2149659
;;;;;;;87575498;494356;2149659;;421001;2187606
;;;;;;;87575571;421001;2187606;;415636;2187647
;;;;;;;87575589;415636;2187647;;408961;2187244
;;;;;;;87575597;408961;2187244;;452348;2171382
;;;;;;;87575704;452348;2171382;;475615;2157398
;;;;;;;87575845;475615;2157398;;0;0
576 009;Avant Avril 2011;VER;Vierzon;OUI;OUI;FRXVZ;87576009;;;;579046;2247454
;;;;;;;87576009;579046;2247454;;554879;2261935
;;;;;;;87576025;554879;2261935;;571422;2264965
;;;;;;;87576082;571422;2264965;;582032;2245647
;;;;;;;87576090;582032;2245647;;586791;2241815
;;;;;;;87576108;586791;2241815;;590199;2237760
;;;;;;;87576116;590199;2237760;;595910;2233363
;;;;;;;87576132;595910;2233363;;568729;2265490
;;;;;;;87576140;568729;2265490;;562092;2265758
;;;;;;;87576157;562092;2265758;;559251;2263423
;;;;;;;87576165;559251;2263423;;554956;2263205
;;;;;;;87576173;554956;2263205;;552067;2259397
;;;;;;;87576181;552067;2259397;;549751;2257267
;;;;;;;87576199;549751;2257267;;0;0
576 207;Avant Avril 2011;BGS;Bourges;OUI;OUI;FRBOU;87576207;;;;604380;2232698
;;;;;;;87576207;604380;2232698;;541028;2240655
;;;;;;;87576215;541028;2240655;;547756;2250827
;;;;;;;87576223;547756;2250827;;545289;2246320
;;;;;;;87576231;545289;2246320;;0;0
576 272;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;SFT;Saint-Florent sur Cher;01/01/2013;;FREYA;87576272;;;;593582;2221364
;;;;;;;87576272;593582;2221364;;595320;2215028
;;;;;;;87576280;595320;2215028;;0;0
576 298;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;CHC;Châteauneuf sur Cher;01/01/2013;;FREYC;87576298;;;;597993;2206307
;;;;;;;87576298;597993;2206307;;602462;2200194
;;;;;;;87576306;602462;2200194;;0;0
576 322;Via WS SUM VaQ Copyright SNCFProximités 13/12/2012;SAD;Saint-Amand-Montrond - Orval;01/01/2013;;FREYF;87576322;;;;611429;2191849
;;;;;;;87576322;611429;2191849;;619154;2181066
;;;;;;;87576348;619154;2181066;;535922;2238159
;;;;;;;87576355;535922;2238159;;531720;2237444
;;;;;;;87576363;531720;2237444;;611214;2232951
;;;;;;;87576405;611214;2232951;;624021;2226151
;;;;;;;87576439;624021;2226151;;631375;2222363
;;;;;;;87576447;631375;2222363;;636918;2222328
;;;;;;;87576454;636918;2222328;;646580;2216621
;;;;;;;87576470;646580;2216621;;569227;2250723
;;;;;;;87576702;569227;2250723;;567414;2251750
;;;;;;;87576710;567414;2251750;;565189;2252225
;;;;;;;87576728;565189;2252225;;561321;2253903
;;;;;;;87576736;561321;2253903;;540209;2253841
;;;;;;;87576868;540209;2253841;;549410;2253437
;;;;;;;87576876;549410;2253437;;557005;2255157
;;;;;;;87576884;557005;2255157;;0;0
;;;;;;;87577395;0;0;;445101;2166996
;;;;;;;87577403;445101;2166996;;0;0
;;;;;;;87578310;0;0;;0;0
;;;;;;;87579524;0;0;;0;0
;;;;;;;87580340;0;0;;0;0
;;;;;;;87580944;0;0;;0;0
581 009;Avant Avril 2011;BXJ;Bordeaux Saint-Jean;OUI;OUI;FRBOJ;87581009;;;;371173;1984856
;;;;;;;87581009;371173;1984856;;367404;2001444
;;;;;;;87581181;367404;2001444;;366883;2004776
;;;;;;;87581199;366883;2004776;;361853;2008505
;;;;;;;87581215;361853;2008505;;357399;2014032
;;;;;;;87581231;357399;2014032;;357106;2027357
;;;;;;;87581256;357106;2027357;;342624;2039058
;;;;;;;87581314;342624;2039058;;330108;2062356
;;;;;;;87581371;330108;2062356;;334414;2066730
;;;;;;;87581389;334414;2066730;;365587;1986866
;;;;;;;87581538;365587;1986866;;366660;1998084
;;;;;;;87581710;366660;1998084;;366203;1995169
;;;;;;;87581728;366203;1995169;;367219;1991667
;;;;;;;87581736;367219;1991667;;365107;1982641
;;;;;;;87581751;365107;1982641;;362856;1981492
;;;;;;;87581793;362856;1981492;;371131;1981880
;;;;;;;87581801;371131;1981880;;371628;1978405
;;;;;;;87581835;371628;1978405;;374157;1993061
;;;;;;;87581850;374157;1993061;;382235;1867286
;;;;;;;87582155;382235;1867286;;374927;1875771
;;;;;;;87582163;374927;1875771;;463870;1909934
;;;;;;;87582346;463870;1909934;;466146;1890499
;;;;;;;87582353;466146;1890499;;359615;1979250
;;;;;;;87582403;359615;1979250;;347030;1970662
;;;;;;;87582445;347030;1970662;;0;0
582 478;Via WS SUM Sans VaQ Copyright SNCFProximités 16/05/2012;FAT;Biganos-Facture;OUI;;FRFAC;87582478;;;;337889;1965132
;;;;;;;87582478;337889;1965132;;338030;1930821
;;;;;;;87582536;338030;1930821;;339493;1917551
;;;;;;;87582551;339493;1917551;;333142;1964772
;;;;;;;87582601;333142;1964772;;329729;1965818
;;;;;;;87582619;329729;1965818;;326000;1965913
;;;;;;;87582635;326000;1965913;;0;0
582 643;Via WS SUM VaQ Copyright SNCFProximités 16/05/2012;TTE;La Teste;10/05/2012;;FRFCJ;87582643;;;;323851;1965680
;;;;;;;87582643;323851;1965680;;0;0
582 668;Via WS SUM Sans VaQ Copyright SNCFProximités 16/05/2012;ARC;Arcachon;OUI;;FRQNJ;87582668;;;;322184;1968198
;;;;;;;87582668;322184;1968198;;372335;1976529
;;;;;;;87582684;372335;1976529;;374824;1972392
;;;;;;;87582692;374824;1972392;;379061;1970608
;;;;;;;87582700;379061;1970608;;380993;1969627
;;;;;;;87582718;380993;1969627;;383287;1967485
;;;;;;;87582726;383287;1967485;;386102;1964574
;;;;;;;87582734;386102;1964574;;387484;1962651
;;;;;;;87582742;387484;1962651;;388973;1959477
;;;;;;;87582759;388973;1959477;;390354;1956567
;;;;;;;87582767;390354;1956567;;393947;1953900
;;;;;;;87582775;393947;1953900;;396260;1955276
;;;;;;;87582825;396260;1955276;;399420;1955913
;;;;;;;87582833;399420;1955913;;402815;1956356
;;;;;;;87582841;402815;1956356;;407007;1956586
;;;;;;;87582858;407007;1956586;;411899;1956038
;;;;;;;87582866;411899;1956038;;417878;1953987
;;;;;;;87582882;417878;1953987;;0;0
583 005;10/07/2012;ANG;Angoulême;10/05/2012;;FRANG;87583005;;;;430710;2074961
;;;;;;;87583005;430710;2074961;;435196;2077317
;;;;;;;87583203;435196;2077317;;448485;2084086
;;;;;;;87583427;448485;2084086;;453568;2093218
;;;;;;;87583443;453568;2093218;;463580;2100315
;;;;;;;87583468;463580;2100315;;427848;2046614
;;;;;;;87583674;427848;2046614;;420027;2032645
;;;;;;;87583690;420027;2032645;;427130;2101001
;;;;;;;87583823;427130;2101001;;0;0
583 849;Via WS SUM Sans VaQ Copyright SNCFProximités 16/05/2012;RUG;Ruffec;10/05/2012;;;87583849;;;;433848;2116749
;;;;;;;87583849;433848;2116749;;0;0
584 052;Avant Avril 2011;LIB;Libourne;OUI;OUI;FRXLR;87584052;;;;396788;1993904
;;;;;;;87584052;396788;1993904;;402755;1989863
;;;;;;;87584102;402755;1989863;;412043;1986891
;;;;;;;87584136;412043;1986891;;416949;1986378
;;;;;;;87584151;416949;1986378;;423436;1985983
;;;;;;;87584177;423436;1985983;;432691;1984043
;;;;;;;87584193;432691;1984043;;427217;1985291
;;;;;;;87584201;427217;1985291;;441423;1983579
;;;;;;;87584235;441423;1983579;;445321;1984489
;;;;;;;87584243;445321;1984489;;454018;1985723
;;;;;;;87584268;454018;1985723;;470774;1983109
;;;;;;;87584425;470774;1983109;;473934;1983364
;;;;;;;87584441;473934;1983364;;477692;1985110
;;;;;;;87584466;477692;1985110;;480916;1985763
;;;;;;;87584474;480916;1985763;;400040;2000772
;;;;;;;87584508;400040;2000772;;0;0
584 516;28/08/2013;COU;Coutras;01/01/2013;;FRCOU;87584516;;;;405495;2007058
;;;;;;;87584516;405495;2007058;;412614;2013246
;;;;;;;87584532;412614;2013246;;414734;2020201
;;;;;;;87584540;414734;2020201;;411926;2004509
;;;;;;;87584607;411926;2004509;;415617;2003946
;;;;;;;87584615;415617;2003946;;389821;1992523
;;;;;;;87584714;389821;1992523;;384477;1994129
;;;;;;;87584722;384477;1994129;;381276;1995141
;;;;;;;87584730;381276;1995141;;376289;1996035
;;;;;;;87584755;376289;1996035;;0;0
586 008;Avant Avril 2011;AGN;Agen;OUI;OUI;FRAGF;87586008;;;;462764;1913359
;;;;;;;87586008;462764;1913359;;444439;1918502
;;;;;;;87586107;444439;1918502;;461627;1882579
;;;;;;;87586263;461627;1882579;;464129;1877563
;;;;;;;87586289;464129;1877563;;465760;1904948
;;;;;;;87586305;465760;1904948;;465230;1900910
;;;;;;;87586313;465230;1900910;;464847;1897608
;;;;;;;87586321;464847;1897608;;464757;1873762
;;;;;;;87586339;464757;1873762;;462441;1867228
;;;;;;;87586347;462441;1867228;;462553;1862952
;;;;;;;87586362;462553;1862952;;461626;1858105
;;;;;;;87586370;461626;1858105;;467222;1916021
;;;;;;;87586404;467222;1916021;;473250;1921978
;;;;;;;87586412;473250;1921978;;0;0
586 438;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;PNE;Penne (Lot-et-Garonne);01/01/2013;;FRFFO;87586438;;;;477713;1932166
;;;;;;;87586438;477713;1932166;;484360;1939073
;;;;;;;87586446;484360;1939073;;0;0
586 453;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;MLS;Monsempron Libos;01/01/2013;;FRMLS;87586453;;;;488952;1943809
;;;;;;;87586453;488952;1943809;;421593;1950475
;;;;;;;87586479;421593;1950475;;494734;1955160
;;;;;;;87586495;494734;1955160;;0;0
586 545;Via WS SUM Sans VaQ Copyright SNCFProximités 13/12/2012;MMD;Marmande;01/01/2013;;FRXMR;87586545;;;;427459;1947058
;;;;;;;87586545;427459;1947058;;490962;1944685
;;;;;;;87586586;490962;1944685;;492731;1944962
;;;;;;;87586594;492731;1944962;;469710;1934743
;;;;;;;87586602;469710;1934743;;438759;1934491
;;;;;;;87586651;438759;1934491;;440170;1923989
;;;;;;;87586693;440170;1923989;;461543;1864638
;;;;;;;87586776;461543;1864638;;0;0
;;;;;;;87587931;0;0;;617574;2467649
;;;;;;;87588194;617574;2467649;;602714;2427412
;;;;;;;87588202;602714;2427412;;0;0
;;;;;;;87588210;0;0;;632764;2430346
;;;;;;;87588228;632764;2430346;;597477;2400892
;;;;;;;87588236;597477;2400892;;597795;2404078
;;;;;;;87588244;597795;2404078;;0;0
;;;;;;;87588251;0;0;;599662;2407869
;;;;;;;87588269;599662;2407869;;601128;2408603
;;;;;;;87588277;601128;2408603;;602850;2425718
;;;;;;;87588285;602850;2425718;;602071;2427311
;;;;;;;87588301;602071;2427311;;610659;2472727
;;;;;;;87588376;610659;2472727;;617574;2467649
;;;;;;;87588384;617574;2467649;;616219;2445727
;;;;;;;87588392;616219;2445727;;0;0
;;;;;;;87588400;0;0;;0;0
;;;;;;;87588418;0;0;;594830;2541986
;;;;;;;87588426;594830;2541986;;597207;2542535
;;;;;;;87588434;597207;2542535;;612401;2506099
;;;;;;;87588442;612401;2506099;;612891;2505975
;;;;;;;87588459;612891;2505975;;613882;2512469
;;;;;;;87588467;613882;2512469;;615858;2514442
;;;;;;;87588483;615858;2514442;;615632;2510300
;;;;;;;87588491;615632;2510300;;609839;2508504
;;;;;;;87588509;609839;2508504;;649256;2547460
;;;;;;;87588517;649256;2547460;;648572;2546585
;;;;;;;87588525;648572;2546585;;647239;2547202
;;;;;;;87588533;647239;2547202;;0;0
;;;;;;;87588558;0;0;;632960;2522571
;;;;;;;87588590;632960;2522571;;632959;2522569
;;;;;;;87588608;632959;2522569;;632082;2523180
;;;;;;;87588616;632082;2523180;;632963;2522573
;;;;;;;87588624;632963;2522573;;632604;2521559
;;;;;;;87588632;632604;2521559;;617454;2517321
;;;;;;;87588640;617454;2517321;;616938;2516774
;;;;;;;87588657;616938;2516774;;617110;2516562
;;;;;;;87588665;617110;2516562;;0;0
;;;;;;;87588673;0;0;;0;0
;;;;;;;87588681;0;0;;733492;2527521
;;;;;;;87588699;733492;2527521;;729516;2525098
;;;;;;;87588715;729516;2525098;;722414;2524448
;;;;;;;87588723;722414;2524448;;708864;2515276
;;;;;;;87588731;708864;2515276;;706146;2513479
;;;;;;;87588749;706146;2513479;;706104;2513447
;;;;;;;87588756;706104;2513447;;694808;2508752
;;;;;;;87588764;694808;2508752;;692350;2507952
;;;;;;;87588772;692350;2507952;;692184;2508258
;;;;;;;87588780;692184;2508258;;694242;2507922
;;;;;;;87588798;694242;2507922;;694522;2507960
;;;;;;;87588806;694522;2507960;;693358;2508833
;;;;;;;87588954;693358;2508833;;465621;1886310
;;;;;;;87589200;465621;1886310;;708232;2023327
;;;;;;;87589390;708232;2023327;;680854;2148343
;;;;;;;87589408;680854;2148343;;633087;2037125
;;;;;;;87589499;633087;2037125;;710302;2016346
;;;;;;;87589507;710302;2016346;;666613;2121027
;;;;;;;87589564;666613;2121027;;665990;2122470
;;;;;;;87589572;665990;2122470;;619789;2149788
;;;;;;;87589580;619789;2149788;;721405;2006586
;;;;;;;87589598;721405;2006586;;636757;2102824
;;;;;;;87589606;636757;2102824;;636727;2102498
;;;;;;;87589689;636727;2102498;;708601;2028314
;;;;;;;87589705;708601;2028314;;621421;2162561
;;;;;;;87589804;621421;2162561;;639120;2104262
;;;;;;;87589846;639120;2104262;;0;0
;;;;;;;87589879;0;0;;606624;2422625
;;;;;;;87590463;606624;2422625;;607032;2421172
;;;;;;;87590471;607032;2421172;;0;0
;;;;;;;87590489;0;0;;0;0
;;;;;;;87590497;0;0;;615562;2407644
;;;;;;;87590505;615562;2407644;;617223;2403341
;;;;;;;87590513;617223;2403341;;618199;2399672
;;;;;;;87590521;618199;2399672;;618994;2396359
;;;;;;;87590547;618994;2396359;;621240;2393505
;;;;;;;87590554;621240;2393505;;6235561;2392141
;;;;;;;87590562;6235561;2392141;;604906;2412698
;;;;;;;87590570;604906;2412698;;606090;2414099
;;;;;;;87590588;606090;2414099;;0;0
;;;;;;;87590596;0;0;;604876;2415924
;;;;;;;87590604;604876;2415924;;605477;2418471
;;;;;;;87590612;605477;2418471;;605341;2420491
;;;;;;;87590620;605341;2420491;;604844;2422459
;;;;;;;87590646;604844;2422459;;604003;2423985
;;;;;;;87590653;604003;2423985;;709813;2020601
;;;;;;;87590976;709813;2020601;;600628;2428354
;;;;;;;87591149;600628;2428354;;598596;2426687
;;;;;;;87591156;598596;2426687;;591042;2424776
;;;;;;;87591164;591042;2424776;;609261;2412174
;;;;;;;87591172;609261;2412174;;601639;2430867
;;;;;;;87591180;601639;2430867;;616390;2516097
;;;;;;;87591313;616390;2516097;;614473;2409174
;;;;;;;87591750;614473;2409174;;612524;2411215
;;;;;;;87591768;612524;2411215;;610814;2412035
;;;;;;;87591776;610814;2412035;;589120;2422941
;;;;;;;87591784;589120;2422941;;587854;2422512
;;;;;;;87591792;587854;2422512;;586563;2422066
;;;;;;;87591800;586563;2422066;;585222;2421924
;;;;;;;87591818;585222;2421924;;584681;2422427
;;;;;;;87591826;584681;2422427;;580629;2422311
;;;;;;;87591834;580629;2422311;;0;0
;;;;;;;87591859;0;0;;575748;2419673
;;;;;;;87591867;575748;2419673;;571114;2417530
;;;;;;;87591875;571114;2417530;;0;0
592 006;Avant Avril 2011;LIM;Limoges Bénédictins;OUI;OUI;FRAGQ;87592006;;;;516941;2093446
;;;;;;;87592006;516941;2093446;;515715;2093706
;;;;;;;87592022;515715;2093706;;525579;2100940
;;;;;;;87592048;525579;2100940;;527342;2098976
;;;;;;;87592055;527342;2098976;;530392;2096373
;;;;;;;87592063;530392;2096373;;533583;2092784
;;;;;;;87592071;533583;2092784;;538945;2087934
;;;;;;;87592097;538945;2087934;;546212;2084565
;;;;;;;87592105;546212;2084565;;553669;2082331
;;;;;;;87592121;553669;2082331;;560225;2071348
;;;;;;;87592147;560225;2071348;;567849;2066775
;;;;;;;87592162;567849;2066775;;572001;2065010
;;;;;;;87592170;572001;2065010;;575193;2062896
;;;;;;;87592188;575193;2062896;;518228;2084521
;;;;;;;87592246;518228;2084521;;522947;2078166
;;;;;;;87592253;522947;2078166;;530377;2070227
;;;;;;;87592279;530377;2070227;;533174;2068086
;;;;;;;87592287;533174;2068086;;537688;2064056
;;;;;;;87592295;537688;2064056;;527897;2106278
;;;;;;;87592311;527897;2106278;;533634;2110813
